id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
bvc5P9vmRiNhyVWjd5bVcg,eclair-bakery-new-york,Eclair Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/qjM8dIvuUOCIGnnet6R_5A/o.jpg,False,https://www.yelp.com/biz/eclair-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,727,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'macarons', 'title': 'Macarons'}]",4.5,"{'latitude': 40.756689, 'longitude': -73.966617}","['delivery', 'pickup']","{'address1': '305 E 53rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['305 E 53rd St', 'New York, NY 10022']}",+16464298555,(646) 429-8555,6156.82625750047,$$
g9R4NRonO1F8k77qv4Hx0A,les-gateaux-de-marie-new-york,Les Gateaux De Marie,https://s3-media2.fl.yelpcdn.com/bphoto/jwwPGmj0G_-hS4q9J79OLA/o.jpg,False,https://www.yelp.com/biz/les-gateaux-de-marie-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,26,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.5,"{'latitude': 40.77445, 'longitude': -73.95093}",[],"{'address1': '1582 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1582 1st Ave', 'New York, NY 10028']}",+19299881582,(929) 988-1582,8498.650072228647,
yVWKOC3QNwCElj-qUj1bFA,pierre-and-michel-authentic-french-bakery-elmwood-park-2,Pierre & Michel Authentic French Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/YTIUo9G4Mt73GFu2Lt6HMg/o.jpg,False,https://www.yelp.com/biz/pierre-and-michel-authentic-french-bakery-elmwood-park-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,263,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'macarons', 'title': 'Macarons'}]",4.5,"{'latitude': 40.9197, 'longitude': -74.12436}",['delivery'],"{'address1': '95 Broadway', 'address2': '', 'address3': None, 'city': 'Elmwood Park', 'zip_code': '07407', 'country': 'US', 'state': 'NJ', 'display_address': ['95 Broadway', 'Elmwood Park, NJ 07407']}",+12013006580,(201) 300-6580,26217.9663298143,$$
csVEpHy5KJoFvM1qp5XwLQ,le-parisien-new-york,Le Parisien,https://s3-media2.fl.yelpcdn.com/bphoto/qsfi62ltjD37wYVHDIJ72g/o.jpg,False,https://www.yelp.com/biz/le-parisien-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1051,"[{'alias': 'french', 'title': 'French'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7454079308793, 'longitude': -73.9791478306885}","['delivery', 'pickup']","{'address1': '163 East 33rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['163 East 33rd St', 'New York, NY 10016']}",+12128895489,(212) 889-5489,4623.334586884622,$$
G9b640a2fZs7s6Q-cWPkiQ,tin-building-by-jean-georges-new-york,Tin Building by Jean-Georges,https://s3-media2.fl.yelpcdn.com/bphoto/Hk-isNbt4KtuD6dHhilUGQ/o.jpg,False,https://www.yelp.com/biz/tin-building-by-jean-georges-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,140,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'publicmarkets', 'title': 'Public Markets'}]",4.0,"{'latitude': 40.706200062546294, 'longitude': -74.00226642004867}","['delivery', 'pickup']","{'address1': '96 South St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['96 South St', 'New York, NY 10038']}",+16468686000,(646) 868-6000,677.3131450588168,
g3jNtkQZVZrrC823oBxdtg,lafayette-grand-café-and-bakery-new-york,Lafayette Grand Café & Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/g0VTxlzdaVS-iadjWb5-gw/o.jpg,False,https://www.yelp.com/biz/lafayette-grand-caf%C3%A9-and-bakery-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1415,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 40.727617, 'longitude': -73.993464}","['delivery', 'pickup']","{'address1': '380 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['380 Lafayette St', 'New York, NY 10003']}",+12125333000,(212) 533-3000,2466.4165560809,$$
E9IfI8hdEgpufFwMCxP-rg,atelier-ariana-brooklyn,Atelier Ariana,https://s3-media1.fl.yelpcdn.com/bphoto/kPb48NARCgdB8Pd6lfXckA/o.jpg,False,https://www.yelp.com/biz/atelier-ariana-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cookingclasses', 'title': 'Cooking Classes'}, {'alias': 'catering', 'title': 'Caterers'}]",5.0,"{'latitude': 40.67645, 'longitude': -73.99771}",[],"{'address1': '16 Dennett Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['16 Dennett Pl', 'Brooklyn, NY 11231']}",+12487707628,(248) 770-7628,3235.006401749538,
hcGcjMrRcVSLzmBIsMIcwQ,chez-les-frenchies-new-york-2,Chez Les Frenchies,https://s3-media4.fl.yelpcdn.com/bphoto/KSezdyKR4ieH3p08UODqSA/o.jpg,False,https://www.yelp.com/biz/chez-les-frenchies-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,41,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.7687, 'longitude': -73.95182}","['delivery', 'pickup']","{'address1': '501 E 75th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['501 E 75th St', 'New York, NY 10021']}",+13474625346,(347) 462-5346,7894.600368564261,
uwStYTWVMr-0BihJD7CmSQ,choc-o-pain-hoboken-9,Choc O Pain,https://s3-media1.fl.yelpcdn.com/bphoto/1wpmDn8-7br_qgWn0oyGsQ/o.jpg,False,https://www.yelp.com/biz/choc-o-pain-hoboken-9?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,345,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cookingclasses', 'title': 'Cooking Classes'}]",4.0,"{'latitude': 40.737588, 'longitude': -74.03221}","['delivery', 'pickup']","{'address1': '157 1st St', 'address2': None, 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['157 1st St', 'Hoboken, NJ 07030']}",+12017105175,(201) 710-5175,4789.116872310386,$$
jqTCCgP1P0qv-ouHWynTjQ,angelina-new-york,Angelina,https://s3-media4.fl.yelpcdn.com/bphoto/Q05VN4QUo33HtLF-ewgakw/o.jpg,False,https://www.yelp.com/biz/angelina-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,430,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.75316, 'longitude': -73.98491}","['delivery', 'pickup']","{'address1': '1050 6th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['1050 6th Ave', 'New York, NY 10018']}",+15854385347,(585) 438-5347,5363.480882988317,$$
Yeyu5eTxwQLwAzixJpQ05Q,petit-chou-new-york,Petit Chou,https://s3-media3.fl.yelpcdn.com/bphoto/OLm3tia-bRfhUtnEG1sNUw/o.jpg,False,https://www.yelp.com/biz/petit-chou-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,149,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.731112, 'longitude': -73.983104}","['delivery', 'pickup']","{'address1': '229 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['229 1st Ave', 'New York, NY 10003']}",+19174751620,(917) 475-1620,3005.982591646828,$$
Nlxn12mwBJaeoACQWf8CNA,little-flower-astoria,Little Flower,https://s3-media1.fl.yelpcdn.com/bphoto/JepUYveOGsS0l_u6e_aHHw/o.jpg,False,https://www.yelp.com/biz/little-flower-astoria?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,81,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.75797, 'longitude': -73.932117}","['delivery', 'pickup']","{'address1': '25-35 36th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['25-35 36th Ave', 'Astoria, NY 11106']}",,,7848.39244386005,$$
nBkSqOhZMa1A7Yk3q8VPaA,dirty-french-new-york,Dirty French,https://s3-media2.fl.yelpcdn.com/bphoto/Dl8HgffzKe37d3bXdJeN8w/o.jpg,False,https://www.yelp.com/biz/dirty-french-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,739,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.72183, 'longitude': -73.98719}",[],"{'address1': '180 Ludlow St', 'address2': '', 'address3': 'Ludlow Hotel', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['180 Ludlow St', 'Ludlow Hotel', 'New York, NY 10002']}",+12122543000,(212) 254-3000,1920.239232129666,$$$
06s4v9tM5JLnsa8UlZFHtQ,frenchy-coffee-new-york,Frenchy Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/H4X0yXHkX4tb55Dw-y_K4w/o.jpg,False,https://www.yelp.com/biz/frenchy-coffee-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,149,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,"{'latitude': 40.78985, 'longitude': -73.94827}","['delivery', 'pickup']","{'address1': '129 E 102nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['129 E 102nd St', 'New York, NY 10029']}",+16468910088,(646) 891-0088,10154.768463170007,$$
8bt4nvGj48sfxN31MSDIxQ,duane-park-patisserie-new-york,Duane Park Patisserie,https://s3-media1.fl.yelpcdn.com/bphoto/7eCqAHQ-GbybRtcEVhjqdw/o.jpg,False,https://www.yelp.com/biz/duane-park-patisserie-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,115,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 40.7174976, 'longitude': -74.009903}",['delivery'],"{'address1': '179 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['179 Duane St', 'New York, NY 10013']}",+12122748447,(212) 274-8447,1893.5748994950582,$$
TmEPtynTP1qoTqwUbGKyGw,ladurée-new-york-4,Ladurée,https://s3-media1.fl.yelpcdn.com/bphoto/LJKXXwXNEHKyEQcXIjzmtQ/o.jpg,False,https://www.yelp.com/biz/ladur%C3%A9e-new-york-4?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1819,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.5,"{'latitude': 40.724329, 'longitude': -74.002508}",[],"{'address1': '398 W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['398 W Broadway', 'New York, NY 10012']}",+16463927868,(646) 392-7868,2211.0161222976785,$$$
cO9E0n9ulzJ6eZ4TKrFx1A,mille-feuille-bakery-new-york-2,Mille-Feuille Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/iqzNIvMB63sOXIOTcM_K5g/o.jpg,False,https://www.yelp.com/biz/mille-feuille-bakery-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,572,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.72933, 'longitude': -73.99808}","['delivery', 'pickup']","{'address1': '552 Laguardia Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['552 Laguardia Pl', 'New York, NY 10012']}",+12125334698,(212) 533-4698,2657.8473641828227,$$
T1r3CMfoIDQf56FRZsU31w,brooklyn-lantern-brooklyn,Brooklyn Lantern,https://s3-media2.fl.yelpcdn.com/bphoto/3qVkOToLsG9AnFStenZLxQ/o.jpg,False,https://www.yelp.com/biz/brooklyn-lantern-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,18,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7376268131285, 'longitude': -73.953510137326}","['pickup', 'delivery']","{'address1': '77 Box St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['77 Box St', 'Brooklyn, NY 11222']}",+17183838200,(718) 383-8200,4961.640205277544,$
jz_FnuRpCNzfwwHHQ6Nbeg,schmackarys-new-york,Schmackary's,https://s3-media1.fl.yelpcdn.com/bphoto/_LX4fJtwTJWv_Rb8C0O1Gg/o.jpg,False,https://www.yelp.com/biz/schmackarys-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,2227,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.760153883881, 'longitude': -73.990944257291}","['delivery', 'pickup']","{'address1': '362 W 45th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['362 W 45th St', 'New York, NY 10036']}",+16468019866,(646) 801-9866,6089.899671870699,$
g-jYDMWZqwkFvYea6_seEA,patisserie-chanson-new-york-4,Patisserie Chanson,https://s3-media1.fl.yelpcdn.com/bphoto/MPfA0AU3D4kdu97ckST_8w/o.jpg,False,https://www.yelp.com/biz/patisserie-chanson-new-york-4?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,9,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 40.771135, 'longitude': -73.959347}",[],"{'address1': '1293 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1293 3rd Ave', 'New York, NY 10021']}",+16314641388,(631) 464-1388,7875.283722829898,
GdlhaVp8sSJKqU1A1ghFmA,julien-boulangerie-new-york-3,Julien Boulangerie,https://s3-media3.fl.yelpcdn.com/bphoto/U74bolFfkT4nuecE748FDQ/o.jpg,False,https://www.yelp.com/biz/julien-boulangerie-new-york-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,43,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 40.76941, 'longitude': -73.9521}","['pickup', 'delivery']","{'address1': '1431 York Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1431 York Ave', 'New York, NY 10021']}",,,7946.14856874718,
Rod4hJT8F6qrgLuPL81iVQ,le-carré-café-and-pâtisserie-hillsdale-5,Le Carré Café & Pâtisserie,https://s3-media4.fl.yelpcdn.com/bphoto/Ez_l63lpjcXx-21mOjsNeg/o.jpg,False,https://www.yelp.com/biz/le-carr%C3%A9-caf%C3%A9-and-p%C3%A2tisserie-hillsdale-5?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,12,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 41.002238, 'longitude': -74.040277}",[],"{'address1': '94 Broadway', 'address2': '', 'address3': None, 'city': 'Hillsdale', 'zip_code': '07642', 'country': 'US', 'state': 'NJ', 'display_address': ['94 Broadway', 'Hillsdale, NJ 07642']}",+12019428777,(201) 942-8777,33228.137602968054,
pouoo9mYR8A71DapTBwxmg,petite-maman-new-york-4,Petite Maman,https://s3-media1.fl.yelpcdn.com/bphoto/7ZJjCjPdXBEnAh1LWM8Q3g/o.jpg,False,https://www.yelp.com/biz/petite-maman-new-york-4?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'french', 'title': 'French'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,"{'latitude': 40.75162, 'longitude': -73.99745}",[],"{'address1': '383 W 31st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['383 W 31st St', 'New York, NY 10001']}",,,5133.884754235763,
HmdfmqoihabsEbGfslngrQ,le-pain-quotidien-new-york-146,Le Pain Quotidien,https://s3-media2.fl.yelpcdn.com/bphoto/xHDgevTJMbkkn6tcXaeezA/o.jpg,False,https://www.yelp.com/biz/le-pain-quotidien-new-york-146?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,209,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 40.715005, 'longitude': -74.009327}","['pickup', 'delivery']","{'address1': '81 W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['81 W Broadway', 'New York, NY 10007']}",+16466528186,(646) 652-8186,1655.1516392008232,$$
e1kUb_b2SItWazvnMJF-ng,sook-pastry-ridgewood,Sook Pastry,https://s3-media3.fl.yelpcdn.com/bphoto/YS2m8ynz-yiAY2mWynf7yw/o.jpg,False,https://www.yelp.com/biz/sook-pastry-ridgewood?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,920,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.979123, 'longitude': -74.12077}",['delivery'],"{'address1': '24 S Broad St', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '07450', 'country': 'US', 'state': 'NJ', 'display_address': ['24 S Broad St', 'Ridgewood, NJ 07450']}",+12014932500,(201) 493-2500,32237.782643442737,$$
dMe1eni3-zoz1gFZTZpjGA,caffe-bene-jackson-heights-5,Caffe Bene,https://s3-media1.fl.yelpcdn.com/bphoto/FY6rxt_M_Aw3XxaZvAUA-A/o.jpg,False,https://www.yelp.com/biz/caffe-bene-jackson-heights-5?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,151,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.0,"{'latitude': 40.7497126, 'longitude': -73.885855}","['pickup', 'delivery']","{'address1': '80-27 37th Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['80-27 37th Ave', 'Jackson Heights, NY 11372']}",+17184240768,(718) 424-0768,10416.208613434448,$$
MXfDg1qs9h2254F-z2pQsg,madame-bonté-new-york-3,Madame Bonté,https://s3-media1.fl.yelpcdn.com/bphoto/ma4-ww_rIuzNrxPIqQCfBA/o.jpg,False,https://www.yelp.com/biz/madame-bont%C3%A9-new-york-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,63,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.7761, 'longitude': -73.95185}","['pickup', 'delivery']","{'address1': '318 E 84th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['318 E 84th St', 'New York, NY 10028']}",+19174095555,(917) 409-5555,8621.306185560406,
ddiy4w7qS6VVxqHCIcYJ9w,choc-o-pain-jc-jersey-city-3,Choc O Pain JC,https://s3-media1.fl.yelpcdn.com/bphoto/n-iURDCYENJTH5dVU8mYXA/o.jpg,False,https://www.yelp.com/biz/choc-o-pain-jc-jersey-city-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,277,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.7210499372382, 'longitude': -74.046322}",['delivery'],"{'address1': '530 Jersey Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['530 Jersey Ave', 'Jersey City, NJ 07302']}",+12014352462,(201) 435-2462,4716.013189614961,$$
n-hBKsnFFUpe-y00EZrOqg,amys-bread-new-york,Amy's Bread,https://s3-media2.fl.yelpcdn.com/bphoto/O2GcI8W2X3WMQ6ixJwF2zA/o.jpg,False,https://www.yelp.com/biz/amys-bread-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1197,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.76121, 'longitude': -73.99024}",['delivery'],"{'address1': '672 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['672 9th Ave', 'New York, NY 10036']}",+12129772670,(212) 977-2670,6208.963689714628,$
1dNYcnZPJJKPI56an0AB4Q,cafe-bilboquet-new-york-2,Cafe Bilboquet,https://s3-media2.fl.yelpcdn.com/bphoto/WFipqFCNA4L1Yo2tQm5BsA/o.jpg,False,https://www.yelp.com/biz/cafe-bilboquet-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,99,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.5,"{'latitude': 40.763789, 'longitude': -73.9704258}","['pickup', 'delivery']","{'address1': '26 E 60th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['26 E 60th St', 'New York, NY 10022']}",+16468698660,(646) 869-8660,6792.096874833759,$$
